url,FileSize,NumOfOutLink,ContentType
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fbenlujan,35 KB,56,text/html
https://www.c-span.org/search/?personid%5B%5D=68493&searchtype=Videos&sort=Newest,76 KB,115,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fkeithrothfus,35 KB,56,text/html
https://www.c-span.org/search/?personid%5B%5D=1031351&searchtype=Videos&tagid%5B%5D=1684,59 KB,66,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dandrew%252Bjackson%26searchtype%3DVideos,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dorganization%252F2116,35 KB,57,text/html
https://www.c-span.org/search/?personid%5B%5D=103621&searchtype=Videos&sort=Newest,76 KB,114,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F2016%26personid%255B%255D%3D53967%26sdate%3D01%252F01%252F2016%26searchtype%3DVideos%26sort%3DMost%2520Popular,35 KB,57,text/html
https://www.c-span.org/search/?edate=12%2F31%2F2017&personid%5B%5D=105145&sdate=01%2F01%2F2017&searchtype=Videos&sort=Most%20Popular,76 KB,110,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dbill%252F1378790,35 KB,57,text/html
https://www.c-span.org/search/?personid%5B%5D=61949&searchtype=Videos,75 KB,115,text/html
https://www.c-span.org/search/?personid%5B%5D=68493&searchtype=Videos,76 KB,115,text/html
https://www.c-span.org/search/?bioid%5B%5D=671386&personid%5B%5D=61949&searchtype=Videos,52 KB,59,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D368879%26personid%255B%255D%3D53967%26searchtype%3DVideos,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dandrew%252Bmccabe%26searchtype%3DVideos,35 KB,57,text/html
https://www.c-span.org/search/?query=women%27s%2Brights&searchtype=All,34 KB,66,text/html
https://www.c-span.org/search/?personid%5B%5D=1031351&searchtype=Videos&sort=Newest,76 KB,100,text/html
https://www.c-span.org/search/?bioid%5B%5D=705404&personid%5B%5D=103481&searchtype=Videos,50 KB,59,text/html
https://www.c-span.org/search/?personid%5B%5D=95050&searchtype=Videos,76 KB,110,text/html
https://www.c-span.org/search/?personid%5B%5D=57186&searchtype=Videos,76 KB,107,text/html
https://www.c-span.org/search/?personid%5B%5D=105145&searchtype=Videos&sort=Newest,76 KB,110,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fdouglamalfa,35 KB,56,text/html
https://www.c-span.org/search/?bioid%5B%5D=27983&personid%5B%5D=23334&searchtype=Videos,65 KB,74,text/html
https://www.c-span.org/search/?personid%5B%5D=61949&searchtype=Videos&tagid%5B%5D=275,55 KB,62,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dbill%252F1378791,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F1620,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dorganization%252F2112,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F84765,35 KB,57,text/html
https://www.c-span.org/search/?bioid%5B%5D=215453&personid%5B%5D=1031351&searchtype=Videos,76 KB,100,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F3309,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F81563,35 KB,57,text/html
https://www.c-span.org/search/?edate=12%2F31%2F2017&personid%5B%5D=103481&sdate=01%2F01%2F2017&searchtype=Videos&sort=Most%20Popular,76 KB,113,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dorganization%252F2300,35 KB,57,text/html
https://www.c-span.org/search/?bioid%5B%5D=27984&personid%5B%5D=23334&searchtype=Videos,62 KB,75,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F994,35 KB,57,text/html
https://www.c-span.org/search/?edate=12%2F31%2F2015&personid%5B%5D=68493&sdate=01%2F01%2F2015&searchtype=Videos&sort=Most%20Popular,76 KB,113,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F20244,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2F%3Fchamber%3Dhouse%26date%3D2017-01-13,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dorganization%252F2146,35 KB,57,text/html
https://www.c-span.org/person/?corybooker,41 KB,97,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dbill%252F1378719,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F49478,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F1914,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dorganization%252F2109,35 KB,57,text/html
https://www.c-span.org/search/?personid%5B%5D=103481&searchtype=Videos&sort=Newest,76 KB,116,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dopen%252Bphones%26searchtype%3DVideos,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F99571,35 KB,57,text/html
https://www.c-span.org/search/?personid%5B%5D=103481&searchtype=Videos&tagid%5B%5D=1684,55 KB,62,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dtag%252F266,35 KB,57,text/html
https://www.c-span.org/search/?edate=12%2F31%2F2017&personid%5B%5D=23334&sdate=01%2F01%2F2017&searchtype=Videos&sort=Most%20Popular,77 KB,99,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2F%3Fchamber%3Dsenate%26date%3D2017-08-01,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dorganization%252F2103,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D620890%26personid%255B%255D%3D53967%26searchtype%3DVideos,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2F%3Fchamber%3Dhouse%26date%3D2017-12-20,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497623,35 KB,57,text/html
https://www.c-span.org/search/?personid%5B%5D=23334&searchtype=Videos&tagid%5B%5D=298,63 KB,76,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F76298,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dorganization%252F60699,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dorganization%252F2106,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Falfranken,35 KB,56,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F37386,35 KB,57,text/html
https://www.c-span.org/person/?109217,35 KB,80,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F1003127,35 KB,57,text/html
https://www.c-span.org/search/?bioid%5B%5D=621895&personid%5B%5D=23334&searchtype=Videos,50 KB,61,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dorganization%252F2126,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dorganization%252F2111,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F19027,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Drussia%26searchtype%3DVideos,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dorganization%252F2128,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F496491,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dorganization%252F2105,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dorganization%252F2353,35 KB,57,text/html
https://www.c-span.org/search/?query=barack%2Bobama&searchtype=Videos,72 KB,106,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F495758,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497622,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D53967%26searchtype%3DVideos%26tagid%255B%255D%3D438,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D53967%26searchtype%3DVideos%26tagid%255B%255D%3D5694,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F102357,35 KB,57,text/html
https://www.c-span.org/search/?personid%5B%5D=23334&searchtype=Videos&tagid%5B%5D=1238,69 KB,84,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F495755,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F102355,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dwhite%252Bhouse%252Bpress%252Bbriefing%26searchtype%3DVideos,35 KB,57,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fsjres49,55 KB,145,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F9265241,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497588,35 KB,57,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fs416,45 KB,89,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F492231,35 KB,57,text/html
https://www.c-span.org/search/?bioid%5B%5D=27982&personid%5B%5D=23334&searchtype=Videos,59 KB,72,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dorganization%252F2107,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497618,35 KB,57,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr2468,45 KB,82,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F1019668,35 KB,57,text/html
https://www.c-span.org/search/?personid%5B%5D=6513&searchtype=Videos&tagid%5B%5D=1189,77 KB,98,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dbill%252F1369353,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497621,35 KB,57,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr2470,46 KB,85,text/html
https://www.c-span.org/search/?bioid%5B%5D=27981&personid%5B%5D=23334&searchtype=Videos,58 KB,71,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dorganization%252F2127,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dtag%252F497,35 KB,57,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr2471,46 KB,79,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497620,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F494896,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dorganization%252F2129,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497609,35 KB,57,text/html
https://www.c-span.org/search/?bioid%5B%5D=27985&personid%5B%5D=23334&searchtype=Videos,49 KB,59,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fs484,46 KB,87,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dorganization%252F2124,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dsarah%252Bsanders%26searchtype%3DVideos,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dmichael%2Blewis&searchtype=Videos,35 KB,57,text/html
https://www.c-span.org/search/?edate=12%2F31%2F1999&personid%5B%5D=6513&sdate=01%2F01%2F1999&searchtype=Videos&sort=Most%20Popular,72 KB,116,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497608,35 KB,57,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fs488,46 KB,87,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dfbi%26searchtype%3DVideos,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dorganization%252F2133,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F490877,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dorganization%252F63944,35 KB,57,text/html
https://www.c-span.org/person/?112211,32 KB,63,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dbill%252F1371078,35 KB,57,text/html
https://www.c-span.org/search/?personid%5B%5D=23334&searchtype=Videos,76 KB,103,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F495411,35 KB,57,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fs1311,59 KB,160,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dtag%252F294,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F36782,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F1010064,35 KB,57,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fs462,45 KB,83,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F82727,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dbill%252F1368382,35 KB,57,text/html
https://www.c-span.org/search/?bioid%5B%5D=677977&personid%5B%5D=6513&searchtype=Videos,76 KB,105,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497607,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dorganization%252F63953,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F490993,35 KB,57,text/html
https://www.c-span.org/search/?personid%5B%5D=23334&searchtype=Videos&sort=Newest,76 KB,103,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dimmigration%26searchtype%3DVideos,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F1002800,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F494680,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F4776,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F102358,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497606,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D53967%26searchtype%3DVideos%26tagid%255B%255D%3D437,35 KB,57,text/html
https://www.c-span.org/person/?108784,34 KB,69,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F87599,35 KB,57,text/html
https://www.c-span.org/search/?bioid%5B%5D=43708&personid%5B%5D=6513&searchtype=Videos,73 KB,97,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497605,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2F%3Fchamber%3Dsenate%26date%3D2017-12-21,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F493463,35 KB,57,text/html
https://www.c-span.org/search/?personid%5B%5D=84679&searchtype=Videos,76 KB,105,text/html
https://www.c-span.org/search/?edate=12%2F31%2F2009&personid%5B%5D=6513&sdate=01%2F01%2F2009&searchtype=Videos&sort=Most%20Popular,53 KB,65,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497592,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497499,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F496184,35 KB,57,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr3354,636 KB,1501,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497617,35 KB,57,text/html
https://www.c-span.org/search/?bioid%5B%5D=621942&personid%5B%5D=23334&searchtype=Videos,76 KB,103,text/html
https://www.c-span.org/search/?personid%5B%5D=23334&searchtype=Videos&tagid%5B%5D=424,61 KB,70,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F106014,35 KB,57,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fs444,46 KB,79,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497610,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dbannon&searchtype=Videos,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F48312,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F494682,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F496395,35 KB,57,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fs1312,55 KB,142,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F495906,35 KB,57,text/html
https://www.c-span.org/search/?bioid%5B%5D=43710&personid%5B%5D=6513&searchtype=Videos,74 KB,104,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497604,35 KB,57,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr3732,44 KB,78,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497498,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F495762,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F24776,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F496317,35 KB,57,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr931,73 KB,277,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497591,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F1001859,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dtag%252F5678,35 KB,57,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr2427,48 KB,87,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dbill%252F1369333,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F38628,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F495839,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F496435,35 KB,57,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr2433,46 KB,83,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F47822,35 KB,57,text/html
https://www.c-span.org/search/?query=albert%2Beinstein&searchtype=Videos,71 KB,103,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dnorth%252Bkorea%26searchtype%3DVideos,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F491881,35 KB,57,text/html
https://www.c-span.org/search/?personid%5B%5D=6513&searchtype=Videos,76 KB,105,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr2443,46 KB,79,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497314,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F1019953,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dwalter%252Bisaacson%26searchtype%3DVideos,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F106550,35 KB,57,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr2442,48 KB,88,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F494813,35 KB,57,text/html
https://www.c-span.org/search/?personid%5B%5D=6513&searchtype=Videos&tagid%5B%5D=266,60 KB,67,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F496654,35 KB,57,text/html
https://www.c-span.org/search/?query=walter%2Bisaacson%2Bleonardo&searchtype=Videos,49 KB,58,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dbill%252F1378699,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F490940,35 KB,57,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr2454,46 KB,85,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F496436,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fmarksanford,35 KB,56,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F497106,35 KB,57,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dorganization%252F1133,35 KB,57,text/html
https://www.c-span.org/search/?query=leonardo%2Bdavinci&searchtype=Videos,46 KB,56,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dprogram%252F493257,35 KB,57,text/html
https://www.c-span.org/congress/bills/bill/?115%2Fhr2453,46 KB,82,text/html
https://www.c-span.org/MyC-SPAN/login/?redir=%2FMyC-SPAN%2Flogin%2F%3Ffollow%3Dperson%252F42388,35 KB,57,text/html
